order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price_inr,delivery_cost_inr,promised_delivery_date,actual_delivery_date,payment_method
O03509,2025-10-13,C0380,P012,1,15,509.15,233,2025-10-20,2025-10-20,Debit Card
O03510,2025-11-07,C0463,P004,1,10,14399.1,292,2025-11-11,2025-11-12,PayPal
O03511,2024-01-08,C0531,P012,2,0,599.0,90,2024-01-13,2024-01-14,UPI
O03512,2025-08-11,C0116,P012,2,10,539.1,181,2025-08-15,2025-08-14,Debit Card
O03513,2024-12-20,C0411,P009,1,0,399.0,238,2024-12-25,2024-12-25,Wallet
O03514,2024-11-30,C0244,P011,1,0,1299.0,450,2024-12-02,2024-12-04,UPI
O03515,2024-07-15,C0201,P010,1,30,1539.3,282,2024-07-20,2024-07-19,PayPal
O03516,2024-07-18,C0553,P002,1,5,5224.05,404,2024-07-23,2024-07-24,Wallet
O03517,2025-12-01,C0124,P007,2,5,4749.05,437,2025-12-04,2025-12-03,Debit Card
O03518,2025-10-06,C0201,P003,2,20,6399.2,297,2025-10-11,2025-10-11,UPI
O03519,2024-09-18,C0372,P008,1,5,6649.05,227,2024-09-21,2024-09-21,PayPal
O03520,2025-01-11,C0248,P003,1,20,6399.2,129,2025-01-13,2025-01-13,Credit Card
O03521,2024-07-02,C0177,P010,3,20,1759.2,276,2024-07-05,2024-07-07,Credit Card
O03522,2025-01-25,C0429,P008,4,25,5249.25,221,2025-02-01,2025-02-02,Debit Card
O03523,2025-11-26,C0601,P005,1,10,3599.1,421,2025-12-03,2025-12-03,Credit Card
O03524,2024-08-20,C0070,P004,3,25,11999.25,317,2024-08-25,2024-08-25,Debit Card
O03525,2024-08-07,C0154,P012,3,15,509.15,387,2024-08-09,2024-08-11,UPI
O03526,2024-11-13,C0126,P012,1,5,569.05,163,2024-11-18,2024-11-19,UPI
O03527,2024-07-17,C0276,P005,2,5,3799.05,266,2024-07-24,2024-07-25,Wallet
O03528,2025-10-12,C0147,P012,3,25,449.25,150,2025-10-19,2025-10-21,Credit Card
O03529,2024-12-31,C0249,P008,1,0,6999.0,266,2025-01-02,2025-01-03,PayPal
O03530,2024-01-30,C0516,P003,3,5,7599.05,130,2024-02-03,2024-02-03,UPI
O03531,2025-04-20,C0547,P006,2,0,8999.0,262,2025-04-23,2025-04-23,Wallet
O03532,2024-03-16,C0478,P004,1,5,15199.05,271,2024-03-20,2024-03-21,PayPal
O03533,2024-07-27,C0450,P011,3,0,1299.0,315,2024-08-03,2024-08-03,UPI
O03534,2025-09-24,C0206,P007,2,5,4749.05,270,2025-09-27,2025-09-26,Wallet
O03535,2024-10-04,C0544,P010,4,20,1759.2,183,2024-10-06,2024-10-07,Credit Card
O03536,2025-07-16,C0547,P003,1,5,7599.05,338,2025-07-19,2025-07-20,Credit Card
O03537,2025-03-13,C0490,P009,2,0,399.0,260,2025-03-17,2025-03-18,Debit Card
O03538,2025-03-08,C0580,P004,1,0,15999.0,306,2025-03-11,2025-03-11,Credit Card
O03539,2025-03-25,C0260,P005,1,25,2999.25,286,2025-03-29,2025-03-29,Credit Card
O03540,2024-05-02,C0404,P012,1,10,539.1,396,2024-05-09,2024-05-09,Credit Card
O03541,2025-04-03,C0339,P008,1,15,5949.15,241,2025-04-08,2025-04-10,Credit Card
O03542,2025-09-09,C0255,P008,1,10,6299.1,323,2025-09-14,2025-09-14,UPI
O03543,2025-02-19,C0239,P012,2,0,599.0,305,2025-02-23,2025-02-22,UPI
O03544,2024-03-30,C0438,P002,1,0,5499.0,384,2024-04-06,2024-04-06,Credit Card
O03545,2024-12-26,C0511,P009,2,5,379.05,336,2024-12-31,2024-12-30,Wallet
O03546,2025-03-18,C0344,P006,2,20,7199.2,111,2025-03-20,2025-03-21,PayPal
O03547,2024-05-24,C0050,P009,2,20,319.2,155,2024-05-28,2024-05-28,Credit Card
O03548,2025-08-11,C0365,P009,2,30,279.3,223,2025-08-18,2025-08-18,PayPal
O03549,2024-05-22,C0005,P005,1,25,2999.25,263,2024-05-27,2024-05-27,Wallet
O03550,2025-11-03,C0579,P009,1,5,379.05,279,2025-11-07,2025-11-07,PayPal
O03551,2025-05-05,C0306,P005,1,0,3999.0,140,2025-05-10,2025-05-10,PayPal
O03552,2024-06-08,C0187,P011,2,5,1234.05,289,2024-06-11,2024-06-10,Wallet
O03553,2024-11-12,C0219,P008,3,10,6299.1,263,2024-11-19,2024-11-19,Credit Card
O03554,2024-01-22,C0345,P008,1,25,5249.25,450,2024-01-29,2024-01-29,Debit Card
O03555,2024-10-10,C0239,P004,1,25,11999.25,357,2024-10-17,2024-10-17,Wallet
O03556,2025-05-12,C0633,P006,1,10,8099.1,286,2025-05-17,2025-05-17,PayPal
O03557,2025-03-22,C0180,P010,2,10,1979.1,193,2025-03-29,2025-03-28,Credit Card
O03558,2024-11-02,C0154,P012,1,10,539.1,345,2024-11-04,2024-11-04,Debit Card
O03559,2025-01-12,C0178,P005,1,25,2999.25,309,2025-01-14,2025-01-14,Credit Card
O03560,2024-06-18,C0541,P001,3,30,2099.3,355,2024-06-25,2024-06-28,Debit Card
O03561,2025-08-25,C0455,P011,2,0,1299.0,143,2025-08-27,2025-08-28,UPI
O03562,2025-09-01,C0347,P008,2,5,6649.05,328,2025-09-06,2025-09-06,Debit Card
O03563,2024-01-02,C0457,P005,1,0,3999.0,415,2024-01-06,2024-01-07,Wallet
O03564,2024-07-08,C0259,P005,1,0,3999.0,280,2024-07-10,2024-07-09,Debit Card
O03565,2025-03-21,C0029,P008,1,0,6999.0,253,2025-03-26,2025-03-26,Debit Card
O03566,2025-09-15,C0355,P005,2,10,3599.1,301,2025-09-19,2025-09-19,Wallet
O03567,2024-06-07,C0330,P004,1,0,15999.0,144,2024-06-09,2024-06-10,Debit Card
O03568,2024-02-13,C0358,P011,1,10,1169.1,305,2024-02-18,2024-02-20,Wallet
O03569,2024-09-03,C0547,P005,3,30,2799.3,355,2024-09-06,2024-09-06,UPI
O03570,2024-11-17,C0198,P008,2,10,6299.1,372,2024-11-24,2024-11-24,UPI
O03571,2025-04-17,C0011,P012,1,0,599.0,297,2025-04-20,2025-04-20,Wallet
O03572,2024-10-23,C0082,P009,1,0,399.0,249,2024-10-30,2024-10-30,Debit Card
O03573,2024-12-31,C0316,P006,2,5,8549.05,240,2025-01-07,2025-01-08,PayPal
O03574,2024-12-18,C0613,P006,1,5,8549.05,433,2024-12-21,2024-12-24,PayPal
O03575,2024-04-18,C0064,P008,3,5,6649.05,189,2024-04-20,2024-04-21,Debit Card
O03576,2024-09-30,C0265,P006,1,5,8549.05,274,2024-10-07,2024-10-07,PayPal
O03577,2025-07-16,C0361,P009,2,25,299.25,478,2025-07-19,2025-07-19,Credit Card
O03578,2024-12-25,C0391,P012,1,10,539.1,309,2024-12-29,2024-12-28,Debit Card
O03579,2025-05-29,C0004,P005,1,20,3199.2,224,2025-06-01,2025-06-01,Credit Card
O03580,2025-02-20,C0174,P011,3,10,1169.1,460,2025-02-22,2025-02-24,PayPal
O03581,2025-05-31,C0185,P011,2,15,1104.15,185,2025-06-03,2025-06-03,UPI
O03582,2025-12-09,C0135,P009,2,5,379.05,283,2025-12-16,2025-12-16,Wallet
O03583,2025-06-19,C0449,P005,1,15,3399.15,270,2025-06-22,2025-06-24,PayPal
O03584,2025-03-24,C0247,P001,1,15,2549.15,472,2025-03-27,2025-03-29,PayPal
O03585,2025-05-25,C0411,P012,1,25,449.25,153,2025-05-27,2025-05-28,Credit Card
O03586,2024-04-14,C0358,P010,2,15,1869.15,235,2024-04-17,2024-04-17,UPI
O03587,2024-11-14,C0036,P001,4,10,2699.1,264,2024-11-18,2024-11-18,Credit Card
O03588,2024-12-29,C0151,P008,1,0,6999.0,328,2025-01-03,2025-01-03,Credit Card
O03589,2025-11-11,C0197,P004,2,0,15999.0,92,2025-11-13,2025-11-16,Wallet
O03590,2024-06-08,C0530,P009,1,0,399.0,259,2024-06-13,2024-06-13,UPI
O03591,2024-12-23,C0368,P006,1,5,8549.05,314,2024-12-28,2024-12-28,UPI
O03592,2024-04-18,C0486,P007,2,20,3999.2,349,2024-04-25,2024-04-26,Credit Card
O03593,2025-09-08,C0562,P005,3,20,3199.2,121,2025-09-10,2025-09-12,PayPal
O03594,2025-06-04,C0618,P006,2,10,8099.1,300,2025-06-09,2025-06-09,Debit Card
O03595,2025-12-29,C0596,P009,1,25,299.25,213,2025-12-31,2025-12-31,Wallet
O03596,2025-03-13,C0428,P002,1,20,4399.2,181,2025-03-18,2025-03-21,UPI
O03597,2025-09-20,C0091,P011,4,25,974.25,280,2025-09-22,2025-09-24,PayPal
O03598,2025-11-07,C0624,P009,2,15,339.15,116,2025-11-10,2025-11-13,UPI
O03599,2025-10-01,C0390,P010,1,10,1979.1,437,2025-10-08,2025-10-09,Credit Card
O03600,2025-11-07,C0540,P008,2,5,6649.05,435,2025-11-12,2025-11-12,Debit Card
O03601,2024-03-23,C0389,P012,1,15,509.15,242,2024-03-30,2024-03-31,Credit Card
O03602,2024-01-11,C0116,P011,2,0,1299.0,212,2024-01-18,2024-01-18,Wallet
O03603,2024-08-16,C0569,P003,4,0,7999.0,479,2024-08-21,2024-08-21,Wallet
O03604,2024-04-12,C0550,P011,2,15,1104.15,262,2024-04-15,2024-04-16,Credit Card
O03605,2025-01-28,C0002,P010,1,10,1979.1,194,2025-02-01,2025-02-01,UPI
O03606,2025-08-09,C0039,P004,4,30,11199.3,184,2025-08-11,2025-08-11,UPI
O03607,2024-09-03,C0500,P005,1,25,2999.25,328,2024-09-06,2024-09-07,Debit Card
O03608,2025-03-31,C0220,P010,1,0,2199.0,329,2025-04-03,2025-04-03,Debit Card
O03609,2025-03-29,C0385,P008,1,5,6649.05,93,2025-04-01,2025-04-01,Wallet
O03610,2024-10-02,C0355,P004,2,15,13599.15,102,2024-10-06,2024-10-07,Debit Card
O03611,2024-09-11,C0362,P006,1,0,8999.0,422,2024-09-15,2024-09-15,Wallet
O03612,2024-09-23,C0124,P008,2,15,5949.15,401,2024-09-27,2024-09-27,Debit Card
O03613,2025-03-08,C0245,P004,1,20,12799.2,257,2025-03-11,2025-03-12,UPI
O03614,2024-01-22,C0356,P001,1,0,2999.0,91,2024-01-26,2024-01-26,UPI
O03615,2024-10-07,C0149,P008,1,15,5949.15,254,2024-10-10,2024-10-12,Credit Card
O03616,2024-10-26,C0098,P004,1,10,14399.1,405,2024-10-31,2024-11-02,Debit Card
O03617,2025-01-28,C0364,P012,1,10,539.1,355,2025-01-31,2025-01-31,Wallet
O03618,2024-03-18,C0566,P011,1,10,1169.1,364,2024-03-20,2024-03-22,Wallet
O03619,2025-12-08,C0106,P001,3,0,2999.0,322,2025-12-12,2025-12-12,Wallet
O03620,2024-03-06,C0502,P007,1,0,4999.0,264,2024-03-10,2024-03-10,Wallet
O03621,2024-10-29,C0002,P006,1,0,8999.0,116,2024-11-02,2024-11-02,Wallet
O03622,2024-05-05,C0363,P003,1,0,7999.0,363,2024-05-12,2024-05-13,Wallet
O03623,2025-03-23,C0207,P011,1,15,1104.15,302,2025-03-26,2025-03-26,UPI
O03624,2025-09-07,C0115,P010,1,5,2089.05,192,2025-09-12,2025-09-14,Credit Card
O03625,2025-05-05,C0430,P003,1,20,6399.2,378,2025-05-10,2025-05-10,UPI
O03626,2024-10-04,C0450,P005,1,0,3999.0,373,2024-10-07,2024-10-08,Debit Card
O03627,2024-12-04,C0616,P008,1,15,5949.15,218,2024-12-08,2024-12-08,Credit Card
O03628,2025-02-01,C0300,P006,1,0,8999.0,431,2025-02-06,2025-02-08,PayPal
O03629,2024-06-29,C0572,P001,1,5,2849.05,217,2024-07-02,2024-07-01,Debit Card
O03630,2025-03-07,C0046,P012,1,10,539.1,213,2025-03-10,2025-03-11,PayPal
O03631,2024-09-28,C0473,P006,3,30,6299.3,431,2024-10-03,2024-10-04,Credit Card
O03632,2025-03-14,C0354,P010,2,0,2199.0,193,2025-03-19,2025-03-19,Debit Card
O03633,2025-11-16,C0110,P007,4,0,4999.0,433,2025-11-20,2025-11-20,Credit Card
O03634,2025-12-03,C0623,P007,3,0,4999.0,283,2025-12-06,2025-12-08,PayPal
O03635,2024-09-01,C0627,P006,1,15,7649.15,300,2024-09-08,2024-09-08,Wallet
O03636,2024-02-28,C0100,P011,2,10,1169.1,166,2024-03-02,2024-03-03,UPI
O03637,2025-05-21,C0514,P003,1,0,7999.0,295,2025-05-26,2025-05-27,Wallet
O03638,2025-12-06,C0554,P010,1,0,2199.0,175,2025-12-13,2025-12-13,Debit Card
O03639,2025-11-26,C0080,P006,3,5,8549.05,275,2025-11-29,2025-11-30,Credit Card
O03640,2025-12-12,C0510,P011,1,0,1299.0,285,2025-12-16,2025-12-16,Debit Card
O03641,2024-04-05,C0071,P009,2,20,319.2,113,2024-04-09,2024-04-09,PayPal
O03642,2025-05-26,C0231,P003,1,5,7599.05,459,2025-05-30,2025-05-30,Wallet
O03643,2024-02-03,C0234,P012,1,5,569.05,257,2024-02-08,2024-02-08,Credit Card
O03644,2025-09-24,C0368,P011,1,15,1104.15,408,2025-09-29,2025-09-29,Wallet
O03645,2024-08-15,C0408,P012,2,10,539.1,364,2024-08-18,2024-08-17,Credit Card
O03646,2024-05-17,C0254,P006,1,10,8099.1,236,2024-05-20,2024-05-20,PayPal
O03647,2025-12-05,C0362,P008,1,15,5949.15,320,2025-12-07,2025-12-09,Debit Card
O03648,2024-03-07,C0239,P004,1,5,15199.05,346,2024-03-11,2024-03-13,UPI
O03649,2025-11-29,C0533,P006,3,20,7199.2,340,2025-12-02,2025-12-04,PayPal
O03650,2024-09-17,C0596,P010,1,0,2199.0,154,2024-09-24,2024-09-24,Debit Card
O03651,2025-04-25,C0642,P010,4,5,2089.05,216,2025-04-30,2025-05-02,Debit Card
O03652,2024-11-12,C0376,P002,3,15,4674.15,479,2024-11-14,2024-11-17,PayPal
O03653,2025-06-30,C0185,P001,3,30,2099.3,253,2025-07-02,2025-07-04,UPI
O03654,2024-06-04,C0641,P002,1,5,5224.05,296,2024-06-06,2024-06-07,UPI
O03655,2024-02-27,C0102,P003,3,15,6799.15,455,2024-02-29,2024-03-01,Wallet
O03656,2024-07-06,C0383,P006,1,15,7649.15,128,2024-07-11,2024-07-11,Credit Card
O03657,2025-11-15,C0217,P006,1,25,6749.25,265,2025-11-17,2025-11-18,PayPal
O03658,2025-10-05,C0259,P001,1,10,2699.1,390,2025-10-09,2025-10-10,Debit Card
O03659,2024-08-17,C0416,P011,1,5,1234.05,113,2024-08-19,2024-08-19,PayPal
O03660,2025-11-15,C0370,P007,3,0,4999.0,451,2025-11-22,2025-11-24,Credit Card
O03661,2025-03-01,C0287,P010,1,10,1979.1,137,2025-03-05,2025-03-05,Debit Card
O03662,2025-05-10,C0505,P010,2,20,1759.2,456,2025-05-14,2025-05-13,PayPal
O03663,2025-10-23,C0422,P007,2,10,4499.1,369,2025-10-25,2025-10-26,UPI
O03664,2024-10-23,C0561,P006,3,0,8999.0,269,2024-10-26,2024-10-27,Wallet
O03665,2025-02-19,C0330,P007,1,30,3499.3,117,2025-02-21,2025-02-21,Debit Card
O03666,2024-03-26,C0642,P005,2,0,3999.0,248,2024-03-28,2024-03-28,PayPal
O03667,2025-11-28,C0082,P010,2,5,2089.05,144,2025-12-02,2025-12-02,PayPal
O03668,2025-06-13,C0548,P008,1,10,6299.1,217,2025-06-16,2025-06-16,PayPal
O03669,2025-10-22,C0539,P004,4,10,14399.1,255,2025-10-24,2025-10-23,UPI
O03670,2024-08-11,C0374,P012,1,10,539.1,107,2024-08-14,2024-08-14,Wallet
O03671,2025-06-27,C0565,P006,2,0,8999.0,326,2025-06-30,2025-07-01,UPI
O03672,2024-09-27,C0431,P001,1,15,2549.15,175,2024-09-30,2024-09-29,PayPal
O03673,2025-08-29,C0354,P004,2,5,15199.05,162,2025-08-31,2025-08-30,PayPal
O03674,2025-09-02,C0095,P002,1,0,5499.0,328,2025-09-05,2025-09-05,Credit Card
O03675,2025-05-30,C0131,P011,1,20,1039.2,262,2025-06-01,2025-06-04,Credit Card
O03676,2024-11-15,C0082,P004,1,10,14399.1,143,2024-11-22,2024-11-21,Credit Card
O03677,2024-03-28,C0309,P009,2,10,359.1,349,2024-03-31,2024-03-30,Wallet
O03678,2025-08-11,C0429,P003,2,30,5599.3,103,2025-08-14,2025-08-14,UPI
O03679,2024-04-23,C0273,P005,1,0,3999.0,289,2024-04-28,2024-04-29,Credit Card
O03680,2024-05-30,C0517,P012,1,15,509.15,292,2024-06-06,2024-06-07,PayPal
O03681,2025-08-21,C0619,P001,1,0,2999.0,295,2025-08-23,2025-08-25,Debit Card
O03682,2025-06-04,C0068,P008,1,20,5599.2,424,2025-06-08,2025-06-10,Wallet
O03683,2024-12-08,C0168,P009,2,10,359.1,458,2024-12-11,2024-12-11,UPI
O03684,2025-12-03,C0295,P006,2,5,8549.05,298,2025-12-08,2025-12-10,Credit Card
O03685,2025-02-25,C0452,P006,1,5,8549.05,289,2025-02-27,2025-02-27,PayPal
O03686,2024-06-24,C0606,P002,2,0,5499.0,386,2024-06-27,2024-06-27,UPI
O03687,2025-09-03,C0547,P006,2,0,8999.0,296,2025-09-08,2025-09-08,Wallet
O03688,2024-03-10,C0460,P011,2,10,1169.1,480,2024-03-12,2024-03-13,PayPal
O03689,2025-01-11,C0475,P004,2,0,15999.0,479,2025-01-14,2025-01-14,Debit Card
O03690,2024-06-14,C0115,P009,1,0,399.0,283,2024-06-18,2024-06-21,UPI
O03691,2024-01-17,C0505,P009,1,10,359.1,296,2024-01-24,2024-01-24,PayPal
O03692,2025-11-22,C0415,P008,2,5,6649.05,335,2025-11-24,2025-11-23,PayPal
O03693,2025-08-07,C0525,P001,2,10,2699.1,408,2025-08-14,2025-08-16,PayPal
O03694,2024-02-05,C0168,P007,1,10,4499.1,278,2024-02-12,2024-02-12,Debit Card
O03695,2024-03-30,C0142,P009,1,5,379.05,133,2024-04-02,2024-04-02,Wallet
O03696,2025-09-05,C0508,P008,3,0,6999.0,116,2025-09-12,2025-09-13,UPI
O03697,2024-05-28,C0181,P003,1,25,5999.25,179,2024-06-02,2024-06-02,Debit Card
O03698,2025-06-05,C0024,P009,2,30,279.3,362,2025-06-09,2025-06-09,UPI
O03699,2024-03-26,C0022,P005,1,20,3199.2,317,2024-03-29,2024-03-30,PayPal
O03700,2024-11-19,C0386,P002,2,25,4124.25,176,2024-11-23,2024-11-22,UPI
O03701,2024-03-01,C0268,P011,2,10,1169.1,438,2024-03-03,2024-03-03,PayPal
O03702,2024-11-22,C0103,P006,2,15,7649.15,372,2024-11-29,2024-11-29,Debit Card
O03703,2024-05-30,C0599,P008,1,5,6649.05,428,2024-06-03,2024-06-05,Wallet
O03704,2025-09-17,C0069,P001,1,15,2549.15,374,2025-09-20,2025-09-22,Credit Card
O03705,2025-12-31,C0586,P005,1,15,3399.15,437,2026-01-05,2026-01-08,Credit Card
O03706,2025-12-03,C0488,P007,2,15,4249.15,280,2025-12-06,2025-12-06,Credit Card
O03707,2025-06-23,C0444,P008,1,20,5599.2,200,2025-06-30,2025-06-30,PayPal
O03708,2024-11-23,C0568,P008,1,15,5949.15,236,2024-11-26,2024-11-26,UPI
O03709,2024-06-17,C0350,P003,2,0,7999.0,313,2024-06-24,2024-06-24,Debit Card
O03710,2024-04-01,C0430,P010,2,10,1979.1,398,2024-04-06,2024-04-06,UPI
O03711,2024-12-04,C0434,P002,1,25,4124.25,385,2024-12-09,2024-12-10,Debit Card
O03712,2025-02-05,C0158,P011,1,5,1234.05,149,2025-02-08,2025-02-09,Credit Card
O03713,2024-06-26,C0644,P009,1,10,359.1,464,2024-07-01,2024-06-30,PayPal
O03714,2024-08-31,C0611,P010,1,10,1979.1,171,2024-09-04,2024-09-05,Credit Card
O03715,2025-05-30,C0596,P009,3,10,359.1,119,2025-06-01,2025-06-01,PayPal
O03716,2025-09-14,C0411,P011,2,15,1104.15,123,2025-09-16,2025-09-16,UPI
O03717,2025-01-16,C0566,P007,2,0,4999.0,279,2025-01-20,2025-01-22,Credit Card
O03718,2024-11-24,C0486,P002,2,5,5224.05,322,2024-11-26,2024-11-26,PayPal
O03719,2024-07-02,C0501,P012,1,15,509.15,153,2024-07-05,2024-07-07,UPI
O03720,2025-11-27,C0608,P002,1,0,5499.0,404,2025-11-30,2025-12-01,Debit Card
O03721,2025-07-28,C0007,P006,2,15,7649.15,93,2025-07-31,2025-08-02,Debit Card
O03722,2025-05-01,C0426,P005,1,20,3199.2,393,2025-05-03,2025-05-04,Debit Card
O03723,2025-12-26,C0338,P005,3,5,3799.05,449,2025-12-28,2025-12-29,Credit Card
O03724,2024-07-03,C0456,P008,2,10,6299.1,106,2024-07-07,2024-07-07,Wallet
O03725,2024-08-17,C0400,P006,3,15,7649.15,277,2024-08-20,2024-08-23,Credit Card
O03726,2024-03-10,C0547,P008,2,0,6999.0,276,2024-03-17,2024-03-18,Wallet
O03727,2025-12-02,C0550,P001,1,10,2699.1,400,2025-12-07,2025-12-07,UPI
O03728,2025-12-14,C0434,P009,1,0,399.0,296,2025-12-19,2025-12-19,Debit Card
O03729,2025-04-30,C0638,P005,1,20,3199.2,376,2025-05-04,2025-05-05,UPI
O03730,2024-06-02,C0117,P004,1,10,14399.1,147,2024-06-06,2024-06-06,Wallet
O03731,2024-05-29,C0143,P007,1,15,4249.15,274,2024-06-01,2024-06-01,Wallet
O03732,2025-05-20,C0189,P012,1,15,509.15,293,2025-05-23,2025-05-24,Credit Card
O03733,2024-08-12,C0439,P005,1,25,2999.25,291,2024-08-14,2024-08-15,Credit Card
O03734,2025-11-02,C0203,P003,1,25,5999.25,157,2025-11-06,2025-11-05,PayPal
O03735,2025-09-01,C0382,P007,1,0,4999.0,213,2025-09-06,2025-09-07,Wallet
O03736,2024-12-25,C0649,P005,1,5,3799.05,457,2024-12-28,2024-12-28,Credit Card
O03737,2024-10-13,C0387,P004,1,10,14399.1,255,2024-10-15,2024-10-16,UPI
O03738,2024-04-05,C0247,P006,3,10,8099.1,411,2024-04-09,2024-04-09,Debit Card
O03739,2024-06-04,C0305,P007,1,25,3749.25,453,2024-06-08,2024-06-08,Debit Card
O03740,2025-11-27,C0314,P011,1,10,1169.1,379,2025-11-30,2025-12-03,Wallet
O03741,2024-12-04,C0614,P010,1,20,1759.2,313,2024-12-06,2024-12-08,UPI
O03742,2024-02-26,C0329,P012,1,15,509.15,210,2024-02-28,2024-03-01,Wallet
O03743,2025-01-04,C0308,P011,1,5,1234.05,363,2025-01-09,2025-01-08,UPI
O03744,2024-05-01,C0570,P001,1,15,2549.15,472,2024-05-04,2024-05-05,UPI
O03745,2024-01-30,C0260,P004,1,0,15999.0,329,2024-02-04,2024-02-03,Debit Card
O03746,2025-07-26,C0419,P001,2,5,2849.05,196,2025-07-29,2025-07-28,PayPal
O03747,2024-10-29,C0548,P012,1,0,599.0,200,2024-10-31,2024-11-01,PayPal
O03748,2025-10-13,C0358,P001,1,20,2399.2,200,2025-10-15,2025-10-14,Wallet
O03749,2024-01-20,C0605,P006,1,25,6749.25,102,2024-01-24,2024-01-27,UPI
O03750,2025-12-24,C0621,P002,2,5,5224.05,209,2025-12-27,2025-12-29,Wallet
O03751,2025-06-13,C0408,P003,1,15,6799.15,307,2025-06-18,2025-06-19,Wallet
O03752,2025-01-17,C0297,P001,1,20,2399.2,320,2025-01-21,2025-01-21,Wallet
O03753,2024-12-16,C0065,P007,1,15,4249.15,242,2024-12-20,2024-12-20,Debit Card
O03754,2025-06-11,C0011,P004,1,15,13599.15,309,2025-06-18,2025-06-18,UPI
O03755,2024-12-20,C0346,P004,1,20,12799.2,435,2024-12-22,2024-12-22,Debit Card
O03756,2024-05-23,C0601,P001,3,0,2999.0,349,2024-05-28,2024-05-27,UPI
O03757,2025-03-10,C0590,P008,2,10,6299.1,138,2025-03-12,2025-03-12,Wallet
O03758,2025-04-04,C0448,P008,1,20,5599.2,471,2025-04-06,2025-04-06,UPI
O03759,2025-07-09,C0382,P009,1,10,359.1,309,2025-07-14,2025-07-17,Debit Card
O03760,2024-10-26,C0307,P011,1,20,1039.2,182,2024-11-02,2024-11-03,Debit Card
O03761,2025-07-16,C0256,P008,1,0,6999.0,216,2025-07-21,2025-07-22,PayPal
O03762,2024-06-27,C0549,P008,2,30,4899.3,235,2024-07-02,2024-07-03,PayPal
O03763,2025-02-15,C0336,P011,1,5,1234.05,323,2025-02-17,2025-02-19,Debit Card
O03764,2025-11-18,C0315,P011,1,0,1299.0,294,2025-11-25,2025-11-25,Wallet
O03765,2025-04-09,C0209,P006,2,30,6299.3,170,2025-04-14,2025-04-14,Debit Card
O03766,2025-11-15,C0435,P006,1,10,8099.1,457,2025-11-20,2025-11-21,UPI
O03767,2025-06-07,C0451,P003,1,25,5999.25,215,2025-06-12,2025-06-12,Credit Card
O03768,2025-07-01,C0241,P005,1,0,3999.0,360,2025-07-03,2025-07-03,UPI
O03769,2025-05-16,C0331,P006,1,0,8999.0,226,2025-05-18,2025-05-21,PayPal
O03770,2025-09-10,C0296,P001,1,10,2699.1,128,2025-09-17,2025-09-17,Wallet
O03771,2024-06-13,C0401,P011,2,0,1299.0,112,2024-06-16,2024-06-16,Wallet
O03772,2025-09-22,C0543,P010,1,10,1979.1,339,2025-09-29,2025-10-02,Debit Card
O03773,2024-07-18,C0322,P002,4,5,5224.05,324,2024-07-25,2024-07-26,PayPal
O03774,2024-04-26,C0477,P007,2,5,4749.05,399,2024-05-03,2024-05-03,UPI
O03775,2025-03-19,C0433,P008,1,15,5949.15,159,2025-03-21,2025-03-22,Debit Card
O03776,2025-07-28,C0378,P011,2,0,1299.0,261,2025-07-30,2025-08-01,UPI
O03777,2025-06-14,C0127,P001,1,10,2699.1,237,2025-06-18,2025-06-18,PayPal
O03778,2024-04-14,C0017,P005,2,0,3999.0,307,2024-04-19,2024-04-19,UPI
O03779,2025-04-02,C0155,P008,2,10,6299.1,370,2025-04-06,2025-04-06,PayPal
O03780,2024-02-08,C0293,P009,4,10,359.1,306,2024-02-11,2024-02-13,UPI
O03781,2024-04-09,C0069,P008,2,10,6299.1,476,2024-04-11,2024-04-12,UPI
O03782,2024-03-04,C0608,P010,1,15,1869.15,278,2024-03-08,2024-03-11,PayPal
O03783,2024-10-18,C0063,P006,2,30,6299.3,267,2024-10-25,2024-10-28,PayPal
O03784,2024-10-21,C0638,P002,1,0,5499.0,463,2024-10-24,2024-10-25,PayPal
O03785,2025-02-25,C0551,P006,1,25,6749.25,342,2025-03-04,2025-03-04,Wallet
O03786,2025-06-15,C0153,P010,2,30,1539.3,194,2025-06-18,2025-06-18,UPI
O03787,2024-05-09,C0287,P003,1,0,7999.0,269,2024-05-11,2024-05-11,Credit Card
O03788,2025-07-29,C0230,P008,2,0,6999.0,365,2025-07-31,2025-07-31,Wallet
O03789,2025-05-01,C0135,P005,2,20,3199.2,213,2025-05-04,2025-05-03,PayPal
O03790,2024-06-29,C0272,P004,2,0,15999.0,158,2024-07-02,2024-07-01,UPI
O03791,2025-07-22,C0650,P008,1,15,5949.15,406,2025-07-29,2025-07-29,UPI
O03792,2024-04-26,C0615,P012,1,10,539.1,390,2024-04-30,2024-05-02,Credit Card
O03793,2024-08-11,C0578,P005,1,0,3999.0,442,2024-08-15,2024-08-17,Credit Card
O03794,2025-11-07,C0320,P012,1,5,569.05,285,2025-11-09,2025-11-09,UPI
O03795,2025-11-28,C0517,P010,1,20,1759.2,140,2025-11-30,2025-11-29,PayPal
O03796,2024-03-23,C0384,P003,2,5,7599.05,322,2024-03-28,2024-03-29,PayPal
O03797,2025-09-09,C0441,P009,1,10,359.1,285,2025-09-12,2025-09-12,PayPal
O03798,2024-03-18,C0594,P008,1,10,6299.1,190,2024-03-21,2024-03-20,PayPal
